sample_id	reference	material_source_and_purity	synthesis_method	processing_route	sintering_temperature	sintering_duration	dopant_element	dopant_ionic_radius	dopant_valence	dopant_molar_fraction	crystal_phase	operating_temperature	conductivity
1177	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	4%/6%	c	600	0.000950633510853428
1178	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	4%/6%	c	550	0.00041634286264282
1179	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	4%/6%	c	500	0.000156968721316716
1180	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	850	0.00668837681748827
1181	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	800	0.00469499843599581
1182	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	750	0.00316124214111515
1183	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	700	0.00201502411804348
1184	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	650	0.00119890963011614
1185	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	600	0.00065943271705144
1186	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	550	0.000328030964172212
1187	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	3%/7%	c	500	0.000143937090523918
1188	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	850	0.011202882406675
1189	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	800	0.00785293401344881
1190	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	750	0.00527167524533236
1191	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	700	0.00333536411021287
1192	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	650	0.00195608580856841
1193	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	600	0.00105692767623631
1194	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	550	0.000515574476212833
1195	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	2%/8%	c	500	0.00021733554104303
1196	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	850	0.0031230199631404
1197	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	800	0.00209006327234422
1198	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	750	0.00136412709562269
1199	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	700	0.000812326504073677
1200	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	650	0.000445410487626915
1201	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	600	0.000227432779109555
1202	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	550	0.000104228396315851
1203	实验室自制	氧化锆，200nm；氧化铈；氧化钪	固相合成	干压成型	1400	10h	Ce/Sc	105.3/87	+4/+3	1%/9%	c	500	4.23068659538905e-05
1204	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	850	0.0502882598609246
1205	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	800	0.0370889222258225
1206	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	750	0.025735011708098
1207	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	700	0.016541209143735
1208	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	650	0.00953756343707583
1209	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	600	0.00476692832494346
1210	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	550	0.001897479359542
1211	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	9%/1%	c	500	0.00054878329217358
1212	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	850	0.0414242155845202
1213	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	800	0.0300137085863248
1214	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	750	0.0204586318712484
1215	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	700	0.0128431634510626
1216	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	650	0.00725971083355125
1217	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	600	0.0036461230687779
1218	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	550	0.00155261754595415
1219	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	8%/2%	c	500	0.000523758536961358
1220	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	850	0.0348761704334248
1221	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	800	0.0236076177893457
1222	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	750	0.0147142760595141
1223	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	700	0.00850836414067248
1224	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	650	0.00457016901066614
1225	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	600	0.00240001895489304
1226	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	550	0.000912606739210303
1227	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	7%/3%	c	500	0.000322318509216542
1228	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	850	0.0468789945189886
1229	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	800	0.0344359699738057
1230	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	750	0.0232675472795984
1231	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	700	0.0144083556375756
1232	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	650	0.00811076008804305
1233	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	600	0.00396858396141981
1234	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	550	0.00168332255458547
1235	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	6%/4%	c	500	0.000618081512350358
1236	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	850	0.0334255175008372
1237	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	800	0.0234764948475776
1238	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	750	0.0155046870514088
1239	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	700	0.00945848177955417
1240	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	650	0.00518986770187084
1241	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	600	0.00251781266101025
1242	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	550	0.00105802424218733
1243	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	5%/5%	c	500	0.000392919913765263
1244	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	850	0.0333624309292467
1245	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	800	0.0247157945357071
1246	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	750	0.0154699284794715
1247	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	700	0.00870963910581905
1248	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	650	0.00420855800779555
1249	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	600	0.00169333000923945
1250	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	550	0.000689556042815733
1251	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	4%/6%	c	500	0.000195135584788779
1252	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	850	0.0353233146308126
1253	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	800	0.0238216529911941
1254	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	750	0.0164245130896202
1255	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	700	0.0100430893659111
1256	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	650	0.00564070847124149
1257	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	600	0.00282746915548861
1258	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	550	0.00125034445920982
1259	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	3%/7%	c	500	0.000476939903504546
1260	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	850	0.0275250262730779
1261	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	800	0.0192538846412119
1262	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	750	0.012727737712739
1263	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	700	0.00779160543275768
1264	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	650	0.00432974113775767
1265	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	600	0.00215288051649735
1266	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	550	0.000966417358924917
1267	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	2%/8%	c	500	0.000370465673064758
1268	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	800	0.0183419081584055
1269	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	750	0.0100216919344163
1270	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	700	0.00540169195265041
1271	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	650	0.00243703674831961
1272	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	600	0.000965449857488902
1273	实验室自制	氧化锆，200nm；氧化镱；氧化钪	固相合成	干压成型	1400	10h	Yb/Sc	98.5/87	+3/+3	1%/9%	c	550	0.000309552547429823
1274	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	800	0.0348554522870415
1275	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	750	0.0228855193841963
1276	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	700	0.0137557881218377
1277	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	650	0.00772936411894128
1278	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	600	0.00384504092493821
1279	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	9%/1%	c	550	0.00133461262778025
1280	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	800	0.0534809478920302
1281	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	750	0.034723861819753
1282	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	700	0.0213162496936206
1283	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	650	0.0113444434922488
1284	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	600	0.0056883819220393
1285	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	8%/2%	c	550	0.00227535276881572
1286	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	800	0.0399592110801809
1287	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	750	0.0250577552815301
1288	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	700	0.0146144866769556
1289	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	650	0.00844050704219961
1290	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	600	0.00409384701672377
1291	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	7%/3%	c	550	0.00156917449903907
1292	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	800	0.0289230442646506
1293	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	750	0.0154454254352948
1294	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	700	0.0096025430280085
1295	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	650	0.00377060056850349
1296	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	600	0.00168538820760536
1297	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	6%/4%	c	550	0.000515509272240559
1298	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	800	0.0323393615198461
1299	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	750	0.0170045284078538
1300	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	700	0.00868517203898711
1301	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	650	0.00339444884952005
1302	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	600	0.00192810551658919
1303	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	5%/5%	c	550	0.000378221000549424
1304	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	800	0.0286144530030586
1305	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	750	0.0178359146521307
1306	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	700	0.0099684435273813
1307	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	650	0.0050072290819452
1308	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	600	0.00241445303566884
1309	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	4%/6%	c	550	0.00116639559162028
1310	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	800	0.0290039695071796
1311	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	750	0.0137893565101702
1312	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	700	0.0090374687594835
1313	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	650	0.00471025438492594
1314	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	600	0.00221960375702561
1315	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	3%/7%	c	550	0.00102227105640059
1316	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	2%/8%	c	800	0.0111288820286489
1317	实验室自制	氧化锆，200nm；氧化镝；氧化钪	固相合成	干压成型	1400	10h	Dy/Sc	102.7/87	+3/+3	2%/8%	c	750	0.00561613997729373
